field,average_adjacent,stdev_adjacent,sensor,date,sensor_full_name,depth_1,depth_2,depth_3,year,precip.cm,tair.C,rh.pct,wind_sp.m_per_s,irradiance.w_per_m.2,sand_1,sand_2,sand_3,silt_1,silt_2,silt_3,clay_1,clay_2,clay_3,l3_depth_1,l3_depth_2,l3_depth_3,l5_depth_1,l5_depth_2,l5_depth_3,l7_depth_1,l7_depth_2,l7_depth_3,avg_soilM,avg_soilM_l3,avg_soilM_l5,avg_soilM_l7,avg_clay,avg_sand,avg_silt
AES,0.628773908,0.005157676,12,7/8/13,A12-C,0.174713212,0.179523963,0.19618823,2013,0,21.50416667,52.95833333,4.0625,320.375,17.09324043,11.64808964,10.55270317,58.33378727,63.95084127,66.82505146,24.5729723,24.40106909,22.62224536,0.177294088,0.187148046,0.205047137,0.181399516,0.194273806,0.219510906,0.183442241,0.201651836,0.241841072,0.177118588,0.189829757,0.198394743,0.208978383,23.86542892,13.09801108,63.03656
AES,0.566462596,0.011686782,12,6/5/15,A12-C,0.250554929,0.215949983,0.240483617,2015,0,19.825,60,2.020833333,350.5416667,17.09324043,11.64808964,10.55270317,58.33378727,63.95084127,66.82505146,24.5729723,24.40106909,22.62224536,0.239145548,0.220474344,0.244051928,0.244007664,0.223347807,0.246773612,0.251044938,0.228222025,0.250254072,0.233252456,0.234557274,0.238043028,0.243173679,23.86542892,13.09801108,63.03656
AES,0.47635801,0.013603872,12,6/19/15,A12-C,0.190367293,0.180371481,0.199723474,2015,0.051,18.05416667,45.95833333,4.3,346.5,17.09324043,11.64808964,10.55270317,58.33378727,63.95084127,66.82505146,24.5729723,24.40106909,22.62224536,0.202455831,0.189597492,0.210775611,0.209343075,0.192034713,0.217857331,0.217493038,0.197264235,0.224090218,0.185369387,0.200942978,0.206411706,0.212949164,23.86542892,13.09801108,63.03656
J,0.421807988,0.00607261,1,7/31/12,J1-C_hand,0.091559395,0.203291294,0.219967603,2012,0,19.175,45.99583333,0.979166667,318.4583333,10.25427295,10.91593099,10.06364005,61.89337755,65.10203877,61.75955343,27.8523495,23.98203024,28.17680652,0.106690751,0.20910571,0.223707837,0.115779872,0.214089641,0.227273401,0.122025997,0.223030306,0.232581736,0.147425344,0.179834766,0.185714305,0.192546013,26.67039542,10.41128133,62.91832325
J,0.418470194,0.011935139,1,8/4/12,J1-C_hand,0.076438092,0.197873188,0.216635425,2012,0,20.7125,45.05,0.779166667,309.25,10.25427295,10.91593099,10.06364005,61.89337755,65.10203877,61.75955343,27.8523495,23.98203024,28.17680652,0.08700464,0.201706052,0.218995038,0.096602496,0.205032879,0.221096661,0.106690751,0.20910571,0.223707837,0.13715564,0.169235243,0.174244012,0.179834766,26.67039542,10.41128133,62.91832325
J,0.659634557,0.007178868,1,6/6/13,J1-C_hand,0.250633093,0.287110647,0.225621899,2013,0,19.25833333,78.0625,0.645833333,307.125,10.25427295,10.91593099,10.06364005,61.89337755,65.10203877,61.75955343,27.8523495,23.98203024,28.17680652,0.251107215,0.288215955,0.23047781,0.253594669,0.289201417,0.231239392,0.253871323,0.290760517,0.232085203,0.26887187,0.256600327,0.258011826,0.258905681,26.67039542,10.41128133,62.91832325
J,0.647744397,0.002625371,1,6/15/13,J1-C_hand,0.21419542,0.277266501,0.209809243,2013,0,16.44166667,61.18333333,1.045833333,355.3333333,10.25427295,10.91593099,10.06364005,61.89337755,65.10203877,61.75955343,27.8523495,23.98203024,28.17680652,0.225059795,0.281260906,0.214440829,0.235135182,0.284017065,0.217773227,0.24396745,0.28597736,0.221525223,0.24573096,0.240253843,0.245641825,0.250490011,26.67039542,10.41128133,62.91832325
J,0.637889226,0.005244437,1,6/29/13,J1-C_hand,0.204586865,0.26854388,0.202745314,2013,0.076,22.4625,75.025,1.754166667,291.75,10.25427295,10.91593099,10.06364005,61.89337755,65.10203877,61.75955343,27.8523495,23.98203024,28.17680652,0.1946048,0.268655404,0.202943974,0.191188319,0.268556306,0.203002671,0.182728458,0.269482216,0.203523607,0.236565373,0.222068059,0.220915766,0.218578094,26.67039542,10.41128133,62.91832325
J,0.627417929,0.011503039,1,7/4/13,J1-C_hand,0.195933401,0.264235147,0.201098478,2013,0,20.1375,46.96666667,1.216666667,342.7916667,10.25427295,10.91593099,10.06364005,61.89337755,65.10203877,61.75955343,27.8523495,23.98203024,28.17680652,0.204709785,0.267850005,0.202443503,0.204586865,0.26854388,0.202745314,0.197429208,0.268581081,0.202943974,0.230084274,0.225001098,0.22529202,0.222984754,26.67039542,10.41128133,62.91832325
J,0.608421167,0.011647085,1,6/8/15,J1-C_hand,0.229062175,0.24915519,0.328866691,2015,0,23.175,66.39583333,0.845833333,337.6666667,10.25427295,10.91593099,10.06364005,61.89337755,65.10203877,61.75955343,27.8523495,23.98203024,28.17680652,0.234374439,0.25208748,0.334208707,0.236340459,0.254691221,0.337154352,0.242015438,0.25582391,0.339769084,0.239108683,0.273556875,0.276062011,0.279202811,26.67039542,10.41128133,62.91832325
J,0.536005967,0.006765665,1,6/18/15,J1-C_hand,0.17000645,0.230950237,0.285459149,2015,0,19.17083333,52.63333333,1.104166667,301.5,10.25427295,10.91593099,10.06364005,61.89337755,65.10203877,61.75955343,27.8523495,23.98203024,28.17680652,0.183063795,0.236025879,0.300058372,0.194435514,0.240093424,0.308896896,0.210178,0.243875798,0.317527159,0.200478344,0.239716015,0.247808611,0.257193653,26.67039542,10.41128133,62.91832325
J,0.46259842,0.033824961,2,6/6/13,J2-C_hand,0.191932764,0.248168476,0.26914169,2013,0,19.25833333,78.0625,0.645833333,307.125,9.519013224,9.342531401,9.753956955,60.28850022,58.36975826,60.26295955,30.19248656,32.28771034,29.98308349,0.196357796,0.27068674,0.277593823,0.198574003,0.280460814,0.282466134,0.200358235,0.290744718,0.28765227,0.22005062,0.248212786,0.25383365,0.259585074,30.82109346,9.538500527,59.64040601
J,0.444487039,0.054883718,2,6/15/13,J2-C_hand,0.165056017,0.191358783,0.246729165,2013,0,16.44166667,61.18333333,1.045833333,355.3333333,9.519013224,9.342531401,9.753956955,60.28850022,58.36975826,60.26295955,30.19248656,32.28771034,29.98308349,0.170827054,0.202689287,0.253293877,0.177679791,0.213892716,0.258017148,0.185042583,0.229910951,0.263335147,0.1782074,0.208936739,0.216529885,0.226096227,30.82109346,9.538500527,59.64040601
J,0.448472897,0.066291531,2,6/29/13,J2-C_hand,0.158456945,0.179222355,0.236716902,2013,0.076,22.4625,75.025,1.754166667,291.75,9.519013224,9.342531401,9.753956955,60.28850022,58.36975826,60.26295955,30.19248656,32.28771034,29.98308349,0.153952302,0.177358366,0.236998477,0.153613506,0.176557793,0.237081673,0.152199263,0.175947833,0.237820037,0.16883965,0.189436382,0.189084324,0.188655711,30.82109346,9.538500527,59.64040601
J,0.448472897,0.066291531,2,6/29/13,J2-C_hand,0.158456945,0.179222355,0.236716902,2013,0.076,22.4625,75.025,1.754166667,291.75,9.519013224,9.342531401,9.753956955,60.28850022,58.36975826,60.26295955,30.19248656,32.28771034,29.98308349,0.153952302,0.177358366,0.236998477,0.153613506,0.176557793,0.237081673,0.152199263,0.175947833,0.237820037,0.16883965,0.189436382,0.189084324,0.188655711,30.82109346,9.538500527,59.64040601
J,0.536063015,0.049910588,2,6/8/15,J2-C_hand,0.216559798,0.188420697,0.266145601,2015,0,23.175,66.39583333,0.845833333,337.6666667,9.519013224,9.342531401,9.753956955,60.28850022,58.36975826,60.26295955,30.19248656,32.28771034,29.98308349,0.22411665,0.203803806,0.274614822,0.22860764,0.208585521,0.278091751,0.234973624,0.21194477,0.280368739,0.202490247,0.234178426,0.238428304,0.242429044,30.82109346,9.538500527,59.64040601
J,0.446879052,0.051810897,2,6/18/15,J2-C_hand,0.180224491,0.158177127,0.236633059,2015,0,19.17083333,52.63333333,1.104166667,301.5,9.519013224,9.342531401,9.753956955,60.28850022,58.36975826,60.26295955,30.19248656,32.28771034,29.98308349,0.186994834,0.160424012,0.242758593,0.193517055,0.165712775,0.247931989,0.202347966,0.172200562,0.25455301,0.169200809,0.196725813,0.202387273,0.209700513,30.82109346,9.538500527,59.64040601
J,0.424982015,0.003566006,3,7/31/12,J3-C_hand,0.22315189,0.210603026,NA,2012,0,19.175,45.99583333,0.979166667,318.4583333,9.777600402,7.622152678,8.465841818,61.29130881,56.45169405,63.33945128,28.93109079,35.92615327,28.1947069,0.229667853,0.236034571,NA,0.234138164,0.253340601,NA,0.236825048,0.267934326,NA,0.216877458,0.232851212,0.243739382,0.252379687,31.01731698,8.621864966,60.36081805
J,0.402034203,0.006619717,3,8/4/12,J3-C_hand,0.215585406,0.185366743,NA,2012,0,20.7125,45.05,0.779166667,309.25,9.777600402,7.622152678,8.465841818,61.29130881,56.45169405,63.33945128,28.93109079,35.92615327,28.1947069,0.221044932,0.203290542,NA,0.225361651,0.21866574,NA,0.229667853,0.236034571,NA,0.200476075,0.212167737,0.222013696,0.232851212,31.01731698,8.621864966,60.36081805
J,0.548547208,0.009633571,3,6/6/13,J3-C_hand,0.217914623,0.22143256,NA,2013,0,19.25833333,78.0625,0.645833333,307.125,9.777600402,7.622152678,8.465841818,61.29130881,56.45169405,63.33945128,28.93109079,35.92615327,28.1947069,0.217849199,0.237939649,NA,0.218061993,0.244148317,NA,0.2176531,0.25012151,NA,0.219673592,0.227894424,0.231105155,0.233887305,31.01731698,8.621864966,60.36081805
J,0.545318537,0.018859293,3,6/15/13,J3-C_hand,0.208107572,0.182897039,NA,2013,0,16.44166667,61.18333333,1.045833333,355.3333333,9.777600402,7.622152678,8.465841818,61.29130881,56.45169405,63.33945128,28.93109079,35.92615327,28.1947069,0.210025705,0.190429642,NA,0.212449488,0.197590717,NA,0.21525631,0.208894055,NA,0.195502306,0.200227673,0.205020103,0.212075182,31.01731698,8.621864966,60.36081805
J,0.544631369,0.013112262,3,6/29/13,J3-C_hand,0.212466534,0.172539776,NA,2013,0.076,22.4625,75.025,1.754166667,291.75,9.777600402,7.622152678,8.465841818,61.29130881,56.45169405,63.33945128,28.93109079,35.92615327,28.1947069,0.208491839,0.171949608,NA,0.206952538,0.171435064,NA,0.203368507,0.171339544,NA,0.192503155,0.190220723,0.189193801,0.187354025,31.01731698,8.621864966,60.36081805
J,0.535300401,0.011930991,3,7/4/13,J3-C_hand,0.209475313,0.168392343,NA,2013,0,20.1375,46.96666667,1.216666667,342.7916667,9.777600402,7.622152678,8.465841818,61.29130881,56.45169405,63.33945128,28.93109079,35.92615327,28.1947069,0.212085292,0.17196829,NA,0.212466534,0.172539776,NA,0.20962597,0.171797197,NA,0.188933828,0.192026791,0.192503155,0.190711584,31.01731698,8.621864966,60.36081805
J,0.573495368,0.024491499,3,6/8/15,J3-C_hand,0.267940693,0.305006699,NA,2015,0,23.175,66.39583333,0.845833333,337.6666667,9.777600402,7.622152678,8.465841818,61.29130881,56.45169405,63.33945128,28.93109079,35.92615327,28.1947069,0.275513738,0.315754816,NA,0.277458291,0.324501222,NA,0.273273996,0.314491296,NA,0.286473696,0.295634277,0.300979756,0.293882646,31.01731698,8.621864966,60.36081805
J,0.501307064,0.021449211,3,6/18/15,J3-C_hand,0.214227326,0.265606048,NA,2015,0,19.17083333,52.63333333,1.104166667,301.5,9.777600402,7.622152678,8.465841818,61.29130881,56.45169405,63.33945128,28.93109079,35.92615327,28.1947069,0.230284185,0.277547273,NA,0.240999599,0.286009056,NA,0.252534065,0.29388017,NA,0.239916687,0.253915729,0.263504327,0.273207118,31.01731698,8.621864966,60.36081805
J,0.419330527,0.015178881,4,7/31/12,J4-C_hand,0.18207013,0.172570465,0.240893221,2012,0,19.175,45.99583333,0.979166667,318.4583333,10.03160186,11.53675842,10.09630121,64.63830212,61.28374747,54.26416645,25.33009602,27.17949411,35.63953234,0.186818848,0.179161142,0.24516622,0.190475333,0.185928509,0.249339262,0.192497011,0.193109643,0.255995248,0.177320297,0.203715403,0.208581035,0.213867301,29.38304082,10.55488716,60.06207201
J,0.418470773,0.02780351,4,8/4/12,J4-C_hand,0.178315089,0.168276797,0.237666975,2012,0,20.7125,45.05,0.779166667,309.25,10.03160186,11.53675842,10.09630121,64.63830212,61.28374747,54.26416645,25.33009602,27.17949411,35.63953234,0.18076712,0.171409798,0.239809725,0.183441656,0.17410794,0.242192501,0.186818848,0.179161142,0.24516622,0.173295943,0.197328881,0.199914032,0.203715403,29.38304082,10.55488716,60.06207201
J,0.608859334,0.012425815,4,6/6/13,J4-C_hand,0.21265353,0.276462937,0.271484364,2013,0,19.25833333,78.0625,0.645833333,307.125,10.03160186,11.53675842,10.09630121,64.63830212,61.28374747,54.26416645,25.33009602,27.17949411,35.63953234,0.219209809,0.297740508,0.272604943,0.221995531,0.305298549,0.273091501,0.224466821,0.312178585,0.273920053,0.244558233,0.263185087,0.266795194,0.270188486,29.38304082,10.55488716,60.06207201
J,0.58564947,0.016003003,4,6/15/13,J4-C_hand,0.188659427,0.211631171,0.266329625,2013,0,16.44166667,61.18333333,1.045833333,355.3333333,10.03160186,11.53675842,10.09630121,64.63830212,61.28374747,54.26416645,25.33009602,27.17949411,35.63953234,0.195373124,0.225293646,0.268579282,0.199804298,0.239686506,0.269786616,0.205936224,0.258428547,0.270740214,0.200145299,0.229748684,0.236425807,0.245034995,29.38304082,10.55488716,60.06207201
J,0.595913688,0.010895407,4,6/29/13,J4-C_hand,0.186998187,0.199305257,0.258219943,2013,0.076,22.4625,75.025,1.754166667,291.75,10.03160186,11.53675842,10.09630121,64.63830212,61.28374747,54.26416645,25.33009602,27.17949411,35.63953234,0.183658028,0.196886823,0.260068038,0.182865116,0.196808725,0.2605529,0.180966441,0.196620893,0.261755021,0.193151722,0.213537629,0.213408914,0.213114119,29.38304082,10.55488716,60.06207201
J,0.605876625,0.008108738,4,7/4/13,J4-C_hand,0.183603811,0.19896128,0.253192538,2013,0,20.1375,46.96666667,1.216666667,342.7916667,10.03160186,11.53675842,10.09630121,64.63830212,61.28374747,54.26416645,25.33009602,27.17949411,35.63953234,0.186711451,0.200841886,0.256649042,0.186998187,0.199305257,0.258219943,0.184468169,0.197121861,0.259712672,0.191282545,0.214734126,0.214841129,0.213767567,29.38304082,10.55488716,60.06207201
J,0.585216085,0.012278834,4,6/8/15,J4-C_hand,0.252139119,0.273973477,0.270780747,2015,0,23.175,66.39583333,0.845833333,337.6666667,10.03160186,11.53675842,10.09630121,64.63830212,61.28374747,54.26416645,25.33009602,27.17949411,35.63953234,0.261452398,0.278274427,0.273670982,0.264370823,0.283085401,0.275338935,0.254106207,0.286050397,0.275977891,0.263056298,0.271132602,0.274265053,0.272044832,29.38304082,10.55488716,60.06207201
J,0.526454005,0.007673394,4,6/18/15,J4-C_hand,0.210408281,0.240541841,0.256220633,2015,0,19.17083333,52.63333333,1.104166667,301.5,10.03160186,11.53675842,10.09630121,64.63830212,61.28374747,54.26416645,25.33009602,27.17949411,35.63953234,0.221961108,0.252073349,0.260977654,0.229595683,0.261094613,0.263725658,0.238866109,0.268376012,0.266664669,0.225475061,0.245004037,0.251471985,0.25796893,29.38304082,10.55488716,60.06207201
J,0.513106161,0.0153979,5,6/6/13,J5-C_hand,0.176030883,0.266067937,0.201649185,2013,0,19.25833333,78.0625,0.645833333,307.125,9.380680776,8.569906231,7.319808885,61.78078855,60.98574963,52.90137242,28.83853068,30.44434414,39.77881869,0.177347657,0.274358765,0.204653255,0.178994987,0.278987319,0.206571341,0.179888182,0.284203088,0.209305221,0.22104941,0.218786559,0.221517882,0.224465497,33.0205645,8.423465297,58.5559702
J,0.500200662,0.013938174,5,6/15/13,J5-C_hand,0.157314609,0.245591104,0.188379066,2013,0,16.44166667,61.18333333,1.045833333,355.3333333,9.380680776,8.569906231,7.319808885,61.78078855,60.98574963,52.90137242,28.83853068,30.44434414,39.77881869,0.160589262,0.249855217,0.195321337,0.165818097,0.254456652,0.19833625,0.170839883,0.259990144,0.200381477,0.201452857,0.201921939,0.206203666,0.210403835,33.0205645,8.423465297,58.5559702
J,0.544815699,0.010320816,5,6/29/13,J5-C_hand,0.155837061,0.242511438,0.169563482,2013,0.076,22.4625,75.025,1.754166667,291.75,9.380680776,8.569906231,7.319808885,61.78078855,60.98574963,52.90137242,28.83853068,30.44434414,39.77881869,0.149365937,0.24125414,0.172987762,0.1493831,0.241194607,0.173852638,0.146747039,0.240981576,0.176607028,0.199174249,0.187869279,0.188143448,0.188111881,33.0205645,8.423465297,58.5559702
J,0.536997736,0.009657791,5,7/4/13,J5-C_hand,0.155247018,0.242138354,0.163856348,2013,0,20.1375,46.96666667,1.216666667,342.7916667,9.380680776,8.569906231,7.319808885,61.78078855,60.98574963,52.90137242,28.83853068,30.44434414,39.77881869,0.157281278,0.242993959,0.167280628,0.155837061,0.242511438,0.169563482,0.150845524,0.241441747,0.171846335,0.198692686,0.189185289,0.189303993,0.188044535,33.0205645,8.423465297,58.5559702
J,0.533669194,0.012868538,5,6/8/15,J5-C_hand,0.165504798,0.271276428,0.206511897,2015,0,23.175,66.39583333,0.845833333,337.6666667,9.380680776,8.569906231,7.319808885,61.78078855,60.98574963,52.90137242,28.83853068,30.44434414,39.77881869,0.169636017,0.273155026,0.209665627,0.17134569,0.275284056,0.21165305,0.175403691,0.277926576,0.213337906,0.218390613,0.217485557,0.219427599,0.222222724,33.0205645,8.423465297,58.5559702
J,0.50827036,0.012178303,5,6/18/15,J5-C_hand,0.13955528,0.261055074,NA,2015,0,19.17083333,52.63333333,1.104166667,301.5,9.380680776,8.569906231,7.319808885,61.78078855,60.98574963,52.90137242,28.83853068,30.44434414,39.77881869,0.142368717,0.264146691,0.188233437,0.146659114,0.266601899,0.193608947,0.154705094,0.268855492,0.200429433,0.200305177,0.198249615,0.202289987,0.207996673,33.0205645,8.423465297,58.5559702
J,0.409669615,0.013691389,6,7/31/12,J6-C_hand,0.266227433,0.323711692,0.338382301,2012,0,19.175,45.99583333,0.979166667,318.4583333,13.76670339,13.11516405,12.7210723,61.75579024,61.43614595,62.66011563,24.47750638,25.44869,24.61881206,0.288764977,0.33839827,0.351327823,0.301921503,0.346975385,0.358663907,0.312143647,0.355357843,0.365977015,0.294969562,0.32616369,0.335853599,0.344492835,24.84833615,13.20097991,61.95068394
J,0.507138454,0.018340466,6,6/6/13,J6-C_hand,0.295852512,0.309775341,0.34458113,2013,0,19.25833333,78.0625,0.645833333,307.125,13.76670339,13.11516405,12.7210723,61.75579024,61.43614595,62.66011563,24.47750638,25.44869,24.61881206,0.298906796,0.312072096,0.348922769,0.300937435,0.314030612,0.352259055,0.301522048,0.315519911,0.356353569,0.302813927,0.31996722,0.322409034,0.324465176,24.84833615,13.20097991,61.95068394
J,0.503132416,0.017362836,6,6/15/13,J6-C_hand,0.265000044,0.295602543,0.322592789,2013,0,16.44166667,61.18333333,1.045833333,355.3333333,13.76670339,13.11516405,12.7210723,61.75579024,61.43614595,62.66011563,24.47750638,25.44869,24.61881206,0.275661102,0.301123571,0.330199742,0.283385491,0.304936339,0.33585377,0.289985272,0.307832383,0.341806664,0.280301294,0.302328138,0.308058534,0.313208107,24.84833615,13.20097991,61.95068394
J,0.564048509,0.016110406,6,6/29/13,J6-C_hand,0.251368311,0.277620475,0.290585464,2013,0.076,22.4625,75.025,1.754166667,291.75,13.76670339,13.11516405,12.7210723,61.75579024,61.43614595,62.66011563,24.47750638,25.44869,24.61881206,0.248846987,0.278953711,0.295961049,0.247753629,0.280726795,0.299857964,0.245418635,0.282125038,0.304586376,0.264494393,0.274587249,0.276112796,0.277376683,24.84833615,13.20097991,61.95068394
J,0.549932069,0.013056901,6,7/4/13,J6-C_hand,0.234353607,0.272567398,0.282242323,2013,0,20.1375,46.96666667,1.216666667,342.7916667,13.76670339,13.11516405,12.7210723,61.75579024,61.43614595,62.66011563,24.47750638,25.44869,24.61881206,0.248400919,0.276190152,0.287461924,0.251368311,0.277620475,0.290585464,0.249917126,0.278176166,0.294152196,0.253460502,0.270684332,0.273191417,0.274081829,24.84833615,13.20097991,61.95068394
J,0.41058087,0.064950552,6,7/16/13,J6-C_hand,0.160889388,0.237275457,0.250422895,2013,0,22.28333333,54,0.879166667,256.5,13.76670339,13.11516405,12.7210723,61.75579024,61.43614595,62.66011563,24.47750638,25.44869,24.61881206,0.173947297,0.24627228,0.258744846,0.185730266,0.252765027,0.264046566,0.199391666,0.258445013,0.269662981,0.199082423,0.226321474,0.23418062,0.242499887,24.84833615,13.20097991,61.95068394
J,0.59656316,0.021291871,6,6/8/15,J6-C_hand,NA,0.315651954,NA,2015,0,23.175,66.39583333,0.845833333,337.6666667,13.76670339,13.11516405,12.7210723,61.75579024,61.43614595,62.66011563,24.47750638,25.44869,24.61881206,NA,0.326466887,NA,NA,0.335267664,NA,NA,0.325195512,NA,0.315651954,0.326466887,0.335267664,0.325195512,24.84833615,13.20097991,61.95068394
J,0.563020501,0.029747681,6,6/18/15,J6-C_hand,NA,0.276006372,NA,2015,0,19.17083333,52.63333333,1.104166667,301.5,13.76670339,13.11516405,12.7210723,61.75579024,61.43614595,62.66011563,24.47750638,25.44869,24.61881206,NA,0.288021828,NA,NA,0.296536213,NA,NA,0.304456258,NA,0.276006372,0.288021828,0.296536213,0.304456258,24.84833615,13.20097991,61.95068394
J,0.612501125,0.008442417,7,6/6/13,J7-C_hand,0.183661147,NA,0.266485813,2013,0,19.25833333,78.0625,0.645833333,307.125,8.802632888,8.349240834,8.40289503,61.09880682,54.63040108,50.88972427,30.09856029,37.02035809,40.7073807,0.185095308,NA,0.27457823,0.18603201,NA,0.279496911,0.186746207,NA,0.284864198,0.183661147,0.229836769,0.232764461,0.235805203,35.94209969,8.518256251,55.53964406
J,0.542793665,0.015149261,7,6/15/13,J7-C_hand,0.17303207,NA,0.261576777,2013,0,16.44166667,61.18333333,1.045833333,355.3333333,8.802632888,8.349240834,8.40289503,61.09880682,54.63040108,50.88972427,30.09856029,37.02035809,40.7073807,0.175228741,NA,0.262336748,0.177917271,NA,0.262966426,0.180574039,NA,0.26408013,0.17303207,0.218782745,0.220441849,0.222327085,35.94209969,8.518256251,55.53964406
J,0.522382369,0.011734838,7,6/29/13,J7-C_hand,0.173939935,NA,0.260654036,2013,0.076,22.4625,75.025,1.754166667,291.75,8.802632888,8.349240834,8.40289503,61.09880682,54.63040108,50.88972427,30.09856029,37.02035809,40.7073807,0.168962497,NA,0.260519249,0.168768662,NA,0.2604026,0.167126916,NA,0.260592725,0.173939935,0.214740873,0.214585631,0.21385982,35.94209969,8.518256251,55.53964406
J,0.419069115,0.003357944,8,7/31/12,J8-C_hand,0.140433916,0.15550079,0.224952684,2012,0,19.175,45.99583333,0.979166667,318.4583333,9.7855193,9.996115757,8.000847518,60.62674646,63.94061424,58.98454988,29.58773424,26.06327,33.01460261,0.143034585,0.163741597,0.23050357,0.144892354,0.170619155,0.240672337,0.145395414,0.179191046,0.258652833,0.147967353,0.17909325,0.185394615,0.194413098,29.55520228,9.260827525,61.18397019
J,0.655934791,0.002925213,8,6/6/13,J8-C_hand,0.141839383,0.153058193,0.223340448,2013,0,19.25833333,78.0625,0.645833333,307.125,9.7855193,9.996115757,8.000847518,60.62674646,63.94061424,58.98454988,29.58773424,26.06327,33.01460261,0.142736175,0.158008354,0.226036388,0.143172735,0.159659165,0.227323394,0.142874383,0.161378286,0.228622012,0.147448788,0.175593639,0.176718431,0.177624894,29.55520228,9.260827525,61.18397019
J,0.606785476,0.00677168,8,6/15/13,J8-C_hand,0.131261344,0.14257663,0.218229877,2013,0,16.44166667,61.18333333,1.045833333,355.3333333,9.7855193,9.996115757,8.000847518,60.62674646,63.94061424,58.98454988,29.58773424,26.06327,33.01460261,0.133572979,0.145156416,0.21924716,0.136386053,0.146911805,0.22011023,0.139002811,0.149672429,0.221520947,0.136918987,0.165992185,0.167802696,0.170065395,29.55520228,9.260827525,61.18397019
J,0.581016368,0.005507101,8,6/29/13,J8-C_hand,0.132616806,0.140436291,0.216753743,2013,0.076,22.4625,75.025,1.754166667,291.75,9.7855193,9.996115757,8.000847518,60.62674646,63.94061424,58.98454988,29.58773424,26.06327,33.01460261,0.127744611,0.138664312,0.216668409,0.127579953,0.13836382,0.216649396,0.125695619,0.138063329,0.216668409,0.136526548,0.161025777,0.16086439,0.160142452,29.55520228,9.260827525,61.18397019
J,0.498610338,0.009009241,8,7/4/13,J8-C_hand,0.134806263,0.143247626,0.216810632,2013,0,20.1375,46.96666667,1.216666667,342.7916667,9.7855193,9.996115757,8.000847518,60.62674646,63.94061424,58.98454988,29.58773424,26.06327,33.01460261,0.134247816,0.14215415,0.216895966,0.132616806,0.140436291,0.216753743,0.128519747,0.138664312,0.216668409,0.139026945,0.164432644,0.163268946,0.161284156,29.55520228,9.260827525,61.18397019
J,0.605532262,0.005038462,8,6/8/15,J8-C_hand,0.144891507,0.15572064,0.243855109,2015,0,23.175,66.39583333,0.845833333,337.6666667,9.7855193,9.996115757,8.000847518,60.62674646,63.94061424,58.98454988,29.58773424,26.06327,33.01460261,0.148203724,0.159586419,0.250203427,0.148500105,0.161377935,0.252519276,0.151475002,0.162054493,0.253472664,0.150306074,0.185997857,0.187465772,0.18900072,29.55520228,9.260827525,61.18397019
J,0.49700844,0.004788977,8,6/18/15,J8-C_hand,0.132849716,0.141531945,0.223478859,2015,0,19.17083333,52.63333333,1.104166667,301.5,9.7855193,9.996115757,8.000847518,60.62674646,63.94061424,58.98454988,29.58773424,26.06327,33.01460261,0.133782299,0.144883532,0.227486251,0.135921573,0.14824446,0.230793705,0.139256514,0.150704485,0.235107137,0.13719083,0.168717361,0.171653246,0.175022712,29.55520228,9.260827525,61.18397019
J,0.447826458,0.0120902,10,7/31/12,J10-C_hand,0.138653702,0.135473085,0.197870698,2012,0,19.175,45.99583333,0.979166667,318.4583333,7.983666539,8.392934895,8.562089535,64.71248976,65.81767491,64.23574518,27.3038437,25.78939019,27.20216528,0.146282801,0.147478442,0.265636315,0.150691243,0.156123335,0.300339987,0.153684279,0.165638493,0.31399515,0.137063394,0.186465853,0.202384855,0.211105974,26.76513306,8.312896989,64.92196995
J,0.448922002,0.012395584,10,8/4/12,J10-C_hand,0.131779537,0.124362074,0.177325877,2012,0,20.7125,45.05,0.779166667,309.25,7.983666539,8.392934895,8.562089535,64.71248976,65.81767491,64.23574518,27.3038437,25.78939019,27.20216528,0.136187388,0.131807343,0.189615543,0.141181358,0.139087309,0.211431322,0.146282801,0.147478442,0.265636315,0.128070806,0.152536758,0.163899996,0.186465853,26.76513306,8.312896989,64.92196995
J,0.687551373,0.006367651,10,6/6/13,J10-C_hand,0.156105981,0.221899183,0.225116475,2013,0,19.25833333,78.0625,0.645833333,307.125,7.983666539,8.392934895,8.562089535,64.71248976,65.81767491,64.23574518,27.3038437,25.78939019,27.20216528,0.157330689,0.236359817,0.234146853,0.157727378,0.24169164,0.237631845,0.158685768,0.246670886,0.241427315,0.189002582,0.20927912,0.212350288,0.215594656,26.76513306,8.312896989,64.92196995
J,0.658038769,0.00740104,10,6/15/13,J10-C_hand,0.138486324,0.170562095,0.189452322,2013,0,16.44166667,61.18333333,1.045833333,355.3333333,7.983666539,8.392934895,8.562089535,64.71248976,65.81767491,64.23574518,27.3038437,25.78939019,27.20216528,0.143098813,0.18565967,0.200311189,0.147320444,0.195485575,0.208723743,0.152288475,0.208929157,0.216938766,0.15452421,0.176356557,0.183843254,0.192718799,26.76513306,8.312896989,64.92196995
J,0.632992744,0.009648051,10,6/29/13,J10-C_hand,0.14209032,0.15232913,0.175195676,2013,0.076,22.4625,75.025,1.754166667,291.75,7.983666539,8.392934895,8.562089535,64.71248976,65.81767491,64.23574518,27.3038437,25.78939019,27.20216528,0.136695606,0.154427801,0.176159851,0.13497003,0.153161211,0.176159851,0.131813756,0.15411101,0.176545521,0.147209725,0.155761086,0.154763698,0.154156763,26.76513306,8.312896989,64.92196995
