field,average_adjacent,stdev_adjacent,sensor,date,sensor_full_name,depth_1,depth_2,depth_3,depth_4,depth_5,precip.cm,tair.C,rh.pct,wind_sp.m_per_s,irradiance.w_per_m.2,year,sand_1,sand_2,sand_3,sand_4,sand_5,silt_1,silt_2,silt_3,silt_4,silt_5,clay_1,clay_2,clay_3,clay_4,clay_5
AES,0.1303449364172088,0.010618679667359476,4,2013-07-27, A4-C,NA,0.28241529495225326,0.26762088187792316,NA,NA,0,23.0625,30.04166667,3.804166667,330.875,2013,14.672770180137,16.0482902258725,15.4741957687039,16.4302205853931,14.4481347708711,56.37694793751887,60.6319586276053,62.3292290364519,63.9581671416676,64.3986363436715,28.950281882344132,23.3197511465222,22.1965751948442,19.6116122729393,21.1532288854574
AES,0.2761223167181015,0.03919345724508058,9,2013-07-27,NA,NA,NA,NA,NA,NA,0,23.0625,30.04166667,3.804166667,330.875,2013,20.428581946299435,14.485072011482,13.0869343457716,15.5350587031796,12.7087579092021,53.65697047132003,58.5771265499567,61.5772282478342,57.1720849471511,58.0369501916227,25.9144475823805,26.9378014385613,25.3358374063941,27.2928563496693,29.2542918991752
AES,0.1819086985455619,0.0036284958625024235,12,2013-07-27, A12-C,0.16111710369648102,0.16348967173194529,0.17752298118136559,NA,NA,0,23.0625,30.04166667,3.804166667,330.875,2013,17.093240431138867,11.6480896423963,10.552703173328,8.87566545464404,10.7080421046978,58.333787266612795,63.9508412663666,66.8250514635646,66.4522753381075,64.3583127250278,24.572972302248303,24.4010690912371,22.6222453631073,24.6720592072484,24.9336451702744
AES,0.11915093660354614,0.006163428606463855,8,2013-07-27,NA,NA,NA,NA,NA,NA,0,23.0625,30.04166667,3.804166667,330.875,2013,18.480445602355132,14.7419566736063,16.2580489940218,16.5691506682161,16.0404202664253,60.47309774216097,64.0546636869484,60.5491527462658,58.8523618066334,60.3764000013723,21.0464566554839,21.2033796394452,23.1927982597124,24.5784875251505,23.5831797322025
AES,0.23627973596254984,0.009574308257742099,5,2013-07-27, A5-C,0.13971250634869006,0.16240902742255112,0.2171756419146182,NA,0.20129956275345987,0,23.0625,30.04166667,3.804166667,330.875,2013,16.239896948098203,17.8162778545966,14.8911260428653,19.6957651991623,22.4016514102977,62.309404110917605,56.3756767036222,67.1593474607257,63.2620545073361,63.2815011590335,21.450698940984267,25.8080454417812,17.949526496409,17.0421802935016,14.3168474306688
AES,0.22987159921063316,0.012461800435304381,6,2013-07-27, A6-C,NA,0.1508897118930849,0.15263783239618406,0.22840863800209615,0.23054349483284206,0,23.0625,30.04166667,3.804166667,330.875,2013,13.2307720961347,13.1983045778463,16.1351542440369,21.7686287459196,12.8665788653522,61.88395677312187,62.5642400679264,60.3850434535499,55.693048241209,66.3201530825979,24.885271130743433,24.2374553542273,23.4798023024132,22.5383230128714,20.8132680520499
AES,0.18604345288541582,0.022790439188536595,7,2013-07-27, A7-C,0.1694669111543684,0.19652749204858216,0.17649931362378268,NA,0.34612114726243676,0,23.0625,30.04166667,3.804166667,330.875,2013,12.325174660826967,15.3133261946953,16.3294452097936,14.7522111274577,10.8720819725952,62.336371726177106,60.7100102025676,61.403833781877,63.7862014517101,59.0949147270746,25.338453612995934,23.9766636027371,22.2667210083294,21.4615874208322,30.0330033003303
AES,0.11766703344053692,0.009335549275251879,2,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,13.037486059510032,19.3836758273507,11.2229213618603,13.9765805450235,18.7943014479436,61.8702846045774,55.6573409259707,62.9225674014875,61.1467017992025,60.2283282893348,25.092229335912567,24.9589832466786,25.8545112366523,24.876717655774,20.9773702627216
AES,0.1286764931347635,0.00656758401475696,1,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,13.596915430126899,14.5304209206635,15.0789597123051,16.1204482281178,14.83192113492,57.41014089906983,54.141284529799,51.3194697798878,55.243801638482,63.0400032037282,28.992943670803268,31.3282945495374,33.6015705078071,28.6357501334002,22.1280756613518
AES,0.35226453012890285,0.0057837813322279925,11,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,18.925437259432,14.7678525740071,13.6907419134922,12.3809556494372,10.9934483489637,59.48575425013706,66.090493136756,63.4670154930122,58.4454137681345,59.2912641287853,21.588808490430996,19.1416542892369,22.8422425934955,29.1736305824283,29.7152875222511
AES,0.29411620398362476,0.04215872392363887,10,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,16.7588176913764,11.2803361804534,10.9774528298485,12.670984413046,10.0567536128885,58.85767382278813,65.9210082743388,63.446604217991,64.07049742426,67.7489968388283,24.383508485835478,22.7986555452078,25.5759429521605,23.258518162694,22.1942495482832
AES,0.5085937778155009,0.01313934541745055,3,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,16.468527476474602,14.9466843622718,12.9911532095528,13.0883418412077,15.4234231823065,61.93675629086386,60.620355343708,63.0796890878262,64.9421541739316,65.571796098478,21.594716232661565,24.4329602940202,23.929157702621,21.9695039848607,19.0047807192155
AES,0.12361157768302494,0.006102359430421834,4,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,14.672770180137,16.0482902258725,15.4741957687039,16.4302205853931,14.4481347708711,56.37694793751887,60.6319586276053,62.3292290364519,63.9581671416676,64.3986363436715,28.950281882344132,23.3197511465222,22.1965751948442,19.6116122729393,21.1532288854574
AES,0.35001276930173236,0.022011826671498112,9,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,20.428581946299435,14.485072011482,13.0869343457716,15.5350587031796,12.7087579092021,53.65697047132003,58.5771265499567,61.5772282478342,57.1720849471511,58.0369501916227,25.9144475823805,26.9378014385613,25.3358374063941,27.2928563496693,29.2542918991752
AES,0.44410640332433915,0.012947467118532605,12,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,17.093240431138867,11.6480896423963,10.552703173328,8.87566545464404,10.7080421046978,58.333787266612795,63.9508412663666,66.8250514635646,66.4522753381075,64.3583127250278,24.572972302248303,24.4010690912371,22.6222453631073,24.6720592072484,24.9336451702744
AES,0.16545014745659298,0.012652602254724603,8,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,18.480445602355132,14.7419566736063,16.2580489940218,16.5691506682161,16.0404202664253,60.47309774216097,64.0546636869484,60.5491527462658,58.8523618066334,60.3764000013723,21.0464566554839,21.2033796394452,23.1927982597124,24.5784875251505,23.5831797322025
AES,0.4886997209654914,0.009441541908729208,5,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,16.239896948098203,17.8162778545966,14.8911260428653,19.6957651991623,22.4016514102977,62.309404110917605,56.3756767036222,67.1593474607257,63.2620545073361,63.2815011590335,21.450698940984267,25.8080454417812,17.949526496409,17.0421802935016,14.3168474306688
AES,0.4576790862613254,0.02213172353210666,6,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,13.2307720961347,13.1983045778463,16.1351542440369,21.7686287459196,12.8665788653522,61.88395677312187,62.5642400679264,60.3850434535499,55.693048241209,66.3201530825979,24.885271130743433,24.2374553542273,23.4798023024132,22.5383230128714,20.8132680520499
AES,0.27570558918846977,0.014813787217250126,7,2011-07-31,NA,NA,NA,NA,NA,NA,0,21.34583333,50.25,2.620833333,323.9583333,2011,12.325174660826967,15.3133261946953,16.3294452097936,14.7522111274577,10.8720819725952,62.336371726177106,60.7100102025676,61.403833781877,63.7862014517101,59.0949147270746,25.338453612995934,23.9766636027371,22.2667210083294,21.4615874208322,30.0330033003303
AES,0.5367876688639323,0.020535749361202733,2,2012-07-06, A2-C,0.17603456875883441,0.23589892867770967,0.2379591903908383,0.2801982833088113,0.3419106443127461,0,22.175,56.04166667,2.2,341.2916667,2012,13.037486059510032,19.3836758273507,11.2229213618603,13.9765805450235,18.7943014479436,61.8702846045774,55.6573409259707,62.9225674014875,61.1467017992025,60.2283282893348,25.092229335912567,24.9589832466786,25.8545112366523,24.876717655774,20.9773702627216
AES,0.4563446011808183,0.006818796061381481,1,2012-07-06, A1-C,0.19719687789363316,0.21112991588379748,0.30072049938379464,NA,NA,0,22.175,56.04166667,2.2,341.2916667,2012,13.596915430126899,14.5304209206635,15.0789597123051,16.1204482281178,14.83192113492,57.41014089906983,54.141284529799,51.3194697798878,55.243801638482,63.0400032037282,28.992943670803268,31.3282945495374,33.6015705078071,28.6357501334002,22.1280756613518
AES,0.5251788761880662,0.01250829997088838,11,2012-07-06, A11-C,0.19982041210211188,0.258708278165837,0.26280713602305317,NA,NA,0,22.175,56.04166667,2.2,341.2916667,2012,18.925437259432,14.7678525740071,13.6907419134922,12.3809556494372,10.9934483489637,59.48575425013706,66.090493136756,63.4670154930122,58.4454137681345,59.2912641287853,21.588808490430996,19.1416542892369,22.8422425934955,29.1736305824283,29.7152875222511
AES,0.5486894382370843,0.006552355997392278,10,2012-07-06, A10-C,0.1843939998996445,0.22730115405617274,0.2905364893329646,0.3214413610377589,NA,0,22.175,56.04166667,2.2,341.2916667,2012,16.7588176913764,11.2803361804534,10.9774528298485,12.670984413046,10.0567536128885,58.85767382278813,65.9210082743388,63.446604217991,64.07049742426,67.7489968388283,24.383508485835478,22.7986555452078,25.5759429521605,23.258518162694,22.1942495482832
AES,0.5555568734804789,0.011997234970747103,3,2012-07-06, A3-C,0.3176622779645455,0.3028882100418092,0.33598811494847647,NA,0.40356296910370854,0,22.175,56.04166667,2.2,341.2916667,2012,16.468527476474602,14.9466843622718,12.9911532095528,13.0883418412077,15.4234231823065,61.93675629086386,60.620355343708,63.0796890878262,64.9421541739316,65.571796098478,21.594716232661565,24.4329602940202,23.929157702621,21.9695039848607,19.0047807192155
AES,0.39833635754055446,0.011123857758708052,4,2012-07-06, A4-C,NA,0.3463768506258059,0.354652418127738,NA,NA,0,22.175,56.04166667,2.2,341.2916667,2012,14.672770180137,16.0482902258725,15.4741957687039,16.4302205853931,14.4481347708711,56.37694793751887,60.6319586276053,62.3292290364519,63.9581671416676,64.3986363436715,28.950281882344132,23.3197511465222,22.1965751948442,19.6116122729393,21.1532288854574
AES,0.5036848220560286,0.013155878407001324,9,2012-07-06,NA,NA,NA,NA,NA,NA,0,22.175,56.04166667,2.2,341.2916667,2012,20.428581946299435,14.485072011482,13.0869343457716,15.5350587031796,12.7087579092021,53.65697047132003,58.5771265499567,61.5772282478342,57.1720849471511,58.0369501916227,25.9144475823805,26.9378014385613,25.3358374063941,27.2928563496693,29.2542918991752
AES,0.5152136385440826,0.018183976132272947,12,2012-07-06, A12-C,0.23369377906734326,0.2476219570968617,0.26941463694266204,NA,NA,0,22.175,56.04166667,2.2,341.2916667,2012,17.093240431138867,11.6480896423963,10.552703173328,8.87566545464404,10.7080421046978,58.333787266612795,63.9508412663666,66.8250514635646,66.4522753381075,64.3583127250278,24.572972302248303,24.4010690912371,22.6222453631073,24.6720592072484,24.9336451702744
AES,0.4346156848801507,0.022295898233620944,8,2012-07-06,NA,NA,NA,NA,NA,NA,0,22.175,56.04166667,2.2,341.2916667,2012,18.480445602355132,14.7419566736063,16.2580489940218,16.5691506682161,16.0404202664253,60.47309774216097,64.0546636869484,60.5491527462658,58.8523618066334,60.3764000013723,21.0464566554839,21.2033796394452,23.1927982597124,24.5784875251505,23.5831797322025
AES,0.5275583068529764,0.013449902058406361,5,2012-07-06, A5-C,0.3302812705508027,0.33825896490479584,0.2948137650609144,NA,0.3317889746626488,0,22.175,56.04166667,2.2,341.2916667,2012,16.239896948098203,17.8162778545966,14.8911260428653,19.6957651991623,22.4016514102977,62.309404110917605,56.3756767036222,67.1593474607257,63.2620545073361,63.2815011590335,21.450698940984267,25.8080454417812,17.949526496409,17.0421802935016,14.3168474306688
AES,0.4975423879093594,0.020714365556819467,6,2012-07-06, A6-C,NA,0.3455343106134894,0.26720135557321145,0.3233634924526953,0.28718213549540805,0,22.175,56.04166667,2.2,341.2916667,2012,13.2307720961347,13.1983045778463,16.1351542440369,21.7686287459196,12.8665788653522,61.88395677312187,62.5642400679264,60.3850434535499,55.693048241209,66.3201530825979,24.885271130743433,24.2374553542273,23.4798023024132,22.5383230128714,20.8132680520499
AES,0.5144920415348477,0.010220957156080537,7,2012-07-06, A7-C,0.2503513405180153,0.28942936882995,0.34146540593117175,NA,0.37880900797020944,0,22.175,56.04166667,2.2,341.2916667,2012,12.325174660826967,15.3133261946953,16.3294452097936,14.7522111274577,10.8720819725952,62.336371726177106,60.7100102025676,61.403833781877,63.7862014517101,59.0949147270746,25.338453612995934,23.9766636027371,22.2667210083294,21.4615874208322,30.0330033003303
AES,0.501817375421524,0.009825935299442952,2,2013-07-08, A2-C,0.15521828237543225,0.20001180291939447,0.23000473652740083,0.2841678981672569,0.3186257978117595,0,21.50416667,52.95833333,4.0625,320.375,2013,13.037486059510032,19.3836758273507,11.2229213618603,13.9765805450235,18.7943014479436,61.8702846045774,55.6573409259707,62.9225674014875,61.1467017992025,60.2283282893348,25.092229335912567,24.9589832466786,25.8545112366523,24.876717655774,20.9773702627216
AES,0.4362418254216512,0.008819201284304334,1,2013-07-08, A1-C,0.2269352758936669,0.23421755322209958,0.30530089399634575,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,13.596915430126899,14.5304209206635,15.0789597123051,16.1204482281178,14.83192113492,57.41014089906983,54.141284529799,51.3194697798878,55.243801638482,63.0400032037282,28.992943670803268,31.3282945495374,33.6015705078071,28.6357501334002,22.1280756613518
AES,0.5443205502298143,0.008133183499106245,11,2013-07-08, A11-C,0.14871307890269475,0.15647983710391955,0.21938270668170226,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,18.925437259432,14.7678525740071,13.6907419134922,12.3809556494372,10.9934483489637,59.48575425013706,66.090493136756,63.4670154930122,58.4454137681345,59.2912641287853,21.588808490430996,19.1416542892369,22.8422425934955,29.1736305824283,29.7152875222511
AES,0.44770856036080253,0.060392588138290244,10,2013-07-08, A10-C,0.1489453056824535,0.19747613842201073,0.26016752022861855,0.30519945446706853,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,16.7588176913764,11.2803361804534,10.9774528298485,12.670984413046,10.0567536128885,58.85767382278813,65.9210082743388,63.446604217991,64.07049742426,67.7489968388283,24.383508485835478,22.7986555452078,25.5759429521605,23.258518162694,22.1942495482832
AES,0.5126783914036221,0.02666552924564818,3,2013-07-08, A3-C,0.2359660865288834,0.2931385587810449,0.3032035565861582,NA,0.38249700542303866,0,21.50416667,52.95833333,4.0625,320.375,2013,16.468527476474602,14.9466843622718,12.9911532095528,13.0883418412077,15.4234231823065,61.93675629086386,60.620355343708,63.0796890878262,64.9421541739316,65.571796098478,21.594716232661565,24.4329602940202,23.929157702621,21.9695039848607,19.0047807192155
AES,0.3552384442753262,0.043958595724952705,4,2013-07-08, A4-C,NA,0.2562000885106598,0.24051814754863526,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,14.672770180137,16.0482902258725,15.4741957687039,16.4302205853931,14.4481347708711,56.37694793751887,60.6319586276053,62.3292290364519,63.9581671416676,64.3986363436715,28.950281882344132,23.3197511465222,22.1965751948442,19.6116122729393,21.1532288854574
AES,0.5145456393559774,0.021624960728768895,9,2013-07-08,NA,NA,NA,NA,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,20.428581946299435,14.485072011482,13.0869343457716,15.5350587031796,12.7087579092021,53.65697047132003,58.5771265499567,61.5772282478342,57.1720849471511,58.0369501916227,25.9144475823805,26.9378014385613,25.3358374063941,27.2928563496693,29.2542918991752
AES,0.6287739078203837,0.005157675678879592,12,2013-07-08, A12-C,0.17471321246215077,0.17952396321073516,0.1961882299645747,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,17.093240431138867,11.6480896423963,10.552703173328,8.87566545464404,10.7080421046978,58.333787266612795,63.9508412663666,66.8250514635646,66.4522753381075,64.3583127250278,24.572972302248303,24.4010690912371,22.6222453631073,24.6720592072484,24.9336451702744
AES,0.32422396209504867,0.03474297734693144,8,2013-07-08,NA,NA,NA,NA,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,18.480445602355132,14.7419566736063,16.2580489940218,16.5691506682161,16.0404202664253,60.47309774216097,64.0546636869484,60.5491527462658,58.8523618066334,60.3764000013723,21.0464566554839,21.2033796394452,23.1927982597124,24.5784875251505,23.5831797322025
AES,0.5563881264792548,0.006455290806377378,5,2013-07-08, A5-C,0.14979817695302663,0.252880986913764,0.25411842233667126,NA,0.2569057454486482,0,21.50416667,52.95833333,4.0625,320.375,2013,16.239896948098203,17.8162778545966,14.8911260428653,19.6957651991623,22.4016514102977,62.309404110917605,56.3756767036222,67.1593474607257,63.2620545073361,63.2815011590335,21.450698940984267,25.8080454417812,17.949526496409,17.0421802935016,14.3168474306688
AES,0.5539580517345004,0.015895277047542424,6,2013-07-08, A6-C,NA,0.17720669890414742,0.2341880037864889,0.27489743868901023,0.257593471618622,0,21.50416667,52.95833333,4.0625,320.375,2013,13.2307720961347,13.1983045778463,16.1351542440369,21.7686287459196,12.8665788653522,61.88395677312187,62.5642400679264,60.3850434535499,55.693048241209,66.3201530825979,24.885271130743433,24.2374553542273,23.4798023024132,22.5383230128714,20.8132680520499
AES,0.5355970197253757,0.025868967239605304,7,2013-07-08, A7-C,0.18225981773629857,0.21508395405790232,0.26932141922849273,NA,0.37880900797020944,0,21.50416667,52.95833333,4.0625,320.375,2013,12.325174660826967,15.3133261946953,16.3294452097936,14.7522111274577,10.8720819725952,62.336371726177106,60.7100102025676,61.403833781877,63.7862014517101,59.0949147270746,25.338453612995934,23.9766636027371,22.2667210083294,21.4615874208322,30.0330033003303
AES,0.5095118648476071,0.0115674988974526,2,2013-07-08, A2-C,0.15521828237543225,0.20001180291939447,0.23000473652740083,0.2841678981672569,0.3186257978117595,0,21.50416667,52.95833333,4.0625,320.375,2013,13.037486059510032,19.3836758273507,11.2229213618603,13.9765805450235,18.7943014479436,61.8702846045774,55.6573409259707,62.9225674014875,61.1467017992025,60.2283282893348,25.092229335912567,24.9589832466786,25.8545112366523,24.876717655774,20.9773702627216
AES,0.4362418254216512,0.008819201284304334,1,2013-07-08, A1-C,0.2269352758936669,0.23421755322209958,0.30530089399634575,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,13.596915430126899,14.5304209206635,15.0789597123051,16.1204482281178,14.83192113492,57.41014089906983,54.141284529799,51.3194697798878,55.243801638482,63.0400032037282,28.992943670803268,31.3282945495374,33.6015705078071,28.6357501334002,22.1280756613518
AES,0.5443205502298143,0.008133183499106245,11,2013-07-08, A11-C,0.14871307890269475,0.15647983710391955,0.21938270668170226,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,18.925437259432,14.7678525740071,13.6907419134922,12.3809556494372,10.9934483489637,59.48575425013706,66.090493136756,63.4670154930122,58.4454137681345,59.2912641287853,21.588808490430996,19.1416542892369,22.8422425934955,29.1736305824283,29.7152875222511
AES,0.44770856036080253,0.060392588138290244,10,2013-07-08, A10-C,0.1489453056824535,0.19747613842201073,0.26016752022861855,0.30519945446706853,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,16.7588176913764,11.2803361804534,10.9774528298485,12.670984413046,10.0567536128885,58.85767382278813,65.9210082743388,63.446604217991,64.07049742426,67.7489968388283,24.383508485835478,22.7986555452078,25.5759429521605,23.258518162694,22.1942495482832
AES,0.5292045308483971,0.03377269618440064,3,2013-07-08, A3-C,0.2359660865288834,0.2931385587810449,0.3032035565861582,NA,0.38249700542303866,0,21.50416667,52.95833333,4.0625,320.375,2013,16.468527476474602,14.9466843622718,12.9911532095528,13.0883418412077,15.4234231823065,61.93675629086386,60.620355343708,63.0796890878262,64.9421541739316,65.571796098478,21.594716232661565,24.4329602940202,23.929157702621,21.9695039848607,19.0047807192155
AES,0.3032776547802819,0.03325665464422951,4,2013-07-08, A4-C,NA,0.2562000885106598,0.24051814754863526,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,14.672770180137,16.0482902258725,15.4741957687039,16.4302205853931,14.4481347708711,56.37694793751887,60.6319586276053,62.3292290364519,63.9581671416676,64.3986363436715,28.950281882344132,23.3197511465222,22.1965751948442,19.6116122729393,21.1532288854574
AES,0.5145456393559774,0.021624960728768895,9,2013-07-08,NA,NA,NA,NA,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,20.428581946299435,14.485072011482,13.0869343457716,15.5350587031796,12.7087579092021,53.65697047132003,58.5771265499567,61.5772282478342,57.1720849471511,58.0369501916227,25.9144475823805,26.9378014385613,25.3358374063941,27.2928563496693,29.2542918991752
AES,0.6287739078203837,0.005157675678879592,12,2013-07-08, A12-C,0.17471321246215077,0.17952396321073516,0.1961882299645747,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,17.093240431138867,11.6480896423963,10.552703173328,8.87566545464404,10.7080421046978,58.333787266612795,63.9508412663666,66.8250514635646,66.4522753381075,64.3583127250278,24.572972302248303,24.4010690912371,22.6222453631073,24.6720592072484,24.9336451702744
AES,0.32422396209504867,0.03474297734693144,8,2013-07-08,NA,NA,NA,NA,NA,NA,0,21.50416667,52.95833333,4.0625,320.375,2013,18.480445602355132,14.7419566736063,16.2580489940218,16.5691506682161,16.0404202664253,60.47309774216097,64.0546636869484,60.5491527462658,58.8523618066334,60.3764000013723,21.0464566554839,21.2033796394452,23.1927982597124,24.5784875251505,23.5831797322025
AES,0.5563881264792548,0.006455290806377378,5,2013-07-08, A5-C,0.14979817695302663,0.252880986913764,0.25411842233667126,NA,0.2569057454486482,0,21.50416667,52.95833333,4.0625,320.375,2013,16.239896948098203,17.8162778545966,14.8911260428653,19.6957651991623,22.4016514102977,62.309404110917605,56.3756767036222,67.1593474607257,63.2620545073361,63.2815011590335,21.450698940984267,25.8080454417812,17.949526496409,17.0421802935016,14.3168474306688
AES,0.5539580517345004,0.015895277047542424,6,2013-07-08, A6-C,NA,0.17720669890414742,0.2341880037864889,0.27489743868901023,0.257593471618622,0,21.50416667,52.95833333,4.0625,320.375,2013,13.2307720961347,13.1983045778463,16.1351542440369,21.7686287459196,12.8665788653522,61.88395677312187,62.5642400679264,60.3850434535499,55.693048241209,66.3201530825979,24.885271130743433,24.2374553542273,23.4798023024132,22.5383230128714,20.8132680520499
AES,0.5355970197253757,0.025868967239605304,7,2013-07-08, A7-C,0.18225981773629857,0.21508395405790232,0.26932141922849273,NA,0.37880900797020944,0,21.50416667,52.95833333,4.0625,320.375,2013,12.325174660826967,15.3133261946953,16.3294452097936,14.7522111274577,10.8720819725952,62.336371726177106,60.7100102025676,61.403833781877,63.7862014517101,59.0949147270746,25.338453612995934,23.9766636027371,22.2667210083294,21.4615874208322,30.0330033003303
AES,0.4301273326079051,0.037304402987315174,2,2014-07-08, A2-C,0.12589095524889424,0.12636746863980564,0.1390361923854016,0.24671745590889077,0.26775972138095283,0,27.18333333,41,1.358333333,342.375,2014,13.037486059510032,19.3836758273507,11.2229213618603,13.9765805450235,18.7943014479436,61.8702846045774,55.6573409259707,62.9225674014875,61.1467017992025,60.2283282893348,25.092229335912567,24.9589832466786,25.8545112366523,24.876717655774,20.9773702627216
AES,0.3112239009804196,0.01956329215544926,1,2014-07-08, A1-C,0.16544783787337125,0.16648981163245224,0.18974925990104738,NA,NA,0,27.18333333,41,1.358333333,342.375,2014,13.596915430126899,14.5304209206635,15.0789597123051,16.1204482281178,14.83192113492,57.41014089906983,54.141284529799,51.3194697798878,55.243801638482,63.0400032037282,28.992943670803268,31.3282945495374,33.6015705078071,28.6357501334002,22.1280756613518
AES,0.450882441467709,0.011892044817099458,11,2014-07-08, A11-C,0.11460506633356843,0.1225955240913697,NA,NA,NA,0,27.18333333,41,1.358333333,342.375,2014,18.925437259432,14.7678525740071,13.6907419134922,12.3809556494372,10.9934483489637,59.48575425013706,66.090493136756,63.4670154930122,58.4454137681345,59.2912641287853,21.588808490430996,19.1416542892369,22.8422425934955,29.1736305824283,29.7152875222511
AES,0.36383988791041905,0.04333025079642254,10,2014-07-08, A10-C,0.15293863367199578,0.1859096510443505,0.2570042166503016,0.2860510002374614,NA,0,27.18333333,41,1.358333333,342.375,2014,16.7588176913764,11.2803361804534,10.9774528298485,12.670984413046,10.0567536128885,58.85767382278813,65.9210082743388,63.446604217991,64.07049742426,67.7489968388283,24.383508485835478,22.7986555452078,25.5759429521605,23.258518162694,22.1942495482832
AES,0.49275336662928265,0.038503627461963,3,2014-07-08, A3-C,0.16573998243553806,0.2521721194117259,0.2680807725138702,NA,0.3715477662001381,0,27.18333333,41,1.358333333,342.375,2014,16.468527476474602,14.9466843622718,12.9911532095528,13.0883418412077,15.4234231823065,61.93675629086386,60.620355343708,63.0796890878262,64.9421541739316,65.571796098478,21.594716232661565,24.4329602940202,23.929157702621,21.9695039848607,19.0047807192155
AES,0.20895049969355264,0.026443739790360736,4,2014-07-08, A4-C,NA,0.17846989344768882,0.19041493640865353,NA,NA,0,27.18333333,41,1.358333333,342.375,2014,14.672770180137,16.0482902258725,15.4741957687039,16.4302205853931,14.4481347708711,56.37694793751887,60.6319586276053,62.3292290364519,63.9581671416676,64.3986363436715,28.950281882344132,23.3197511465222,22.1965751948442,19.6116122729393,21.1532288854574
AES,0.3748810291290283,0.031478570752888776,9,2014-07-08,NA,NA,NA,NA,NA,NA,0,27.18333333,41,1.358333333,342.375,2014,20.428581946299435,14.485072011482,13.0869343457716,15.5350587031796,12.7087579092021,53.65697047132003,58.5771265499567,61.5772282478342,57.1720849471511,58.0369501916227,25.9144475823805,26.9378014385613,25.3358374063941,27.2928563496693,29.2542918991752
AES,0.4793924291928609,0.023052887360036103,12,2014-07-08, A12-C,0.18293263960872747,0.16348947120255058,0.18124640281897614,NA,NA,0,27.18333333,41,1.358333333,342.375,2014,17.093240431138867,11.6480896423963,10.552703173328,8.87566545464404,10.7080421046978,58.333787266612795,63.9508412663666,66.8250514635646,66.4522753381075,64.3583127250278,24.572972302248303,24.4010690912371,22.6222453631073,24.6720592072484,24.9336451702744
AES,0.2421979026661979,0.03763786143669423,8,2014-07-08,NA,NA,NA,NA,NA,NA,0,27.18333333,41,1.358333333,342.375,2014,18.480445602355132,14.7419566736063,16.2580489940218,16.5691506682161,16.0404202664253,60.47309774216097,64.0546636869484,60.5491527462658,58.8523618066334,60.3764000013723,21.0464566554839,21.2033796394452,23.1927982597124,24.5784875251505,23.5831797322025
AES,0.48739814427163863,0.02140064364044796,5,2014-07-08, A5-C,0.12803809803627894,0.1209071063856482,0.1842720686620167,NA,0.2403092749863104,0,27.18333333,41,1.358333333,342.375,2014,16.239896948098203,17.8162778545966,14.8911260428653,19.6957651991623,22.4016514102977,62.309404110917605,56.3756767036222,67.1593474607257,63.2620545073361,63.2815011590335,21.450698940984267,25.8080454417812,17.949526496409,17.0421802935016,14.3168474306688
AES,0.4289076096481747,0.0543846325998047,6,2014-07-08, A6-C,NA,0.1339861809686046,0.14595048333308602,0.23560146341012156,0.24870595187996983,0,27.18333333,41,1.358333333,342.375,2014,13.2307720961347,13.1983045778463,16.1351542440369,21.7686287459196,12.8665788653522,61.88395677312187,62.5642400679264,60.3850434535499,55.693048241209,66.3201530825979,24.885271130743433,24.2374553542273,23.4798023024132,22.5383230128714,20.8132680520499
