field,average_adjacent,stdev_adjacent,sensor,date,sensor_full_name,depth_1,depth_2,depth_3,precip.cm,tair.C,rh.pct,wind_sp.m_per_s,irradiance.w_per_m.2,year,sand_1,sand_2,sand_3,silt_1,silt_2,silt_3,clay_1,clay_2,clay_3,l3_depth_1,l3_depth_2,l3_depth_3,l5_depth_1,l5_depth_2,l5_depth_3,l7_depth_1,l7_depth_2,l7_depth_3,avg_soilM,avg_soilM_l3,avg_soilM_l5,avg_soilM_l7,avg_clay,avg_sand
AES,0.5126783914036221,0.02666552924564818,3,2013-07-08, A3-C,0.2359660865288834,0.2931385587810449,0.3032035565861582,0,21.50416667,52.95833333,4.0625,320.375,2013,16.468527476474602,14.9466843622718,12.9911532095528,61.93675629086386,60.620355343708,63.0796890878262,21.594716232661565,24.4329602940202,23.929157702621,0.24138352217403886,0.29463445946528843,0.30440482284676224,0.24542337631900274,0.29552855111345017,0.30440482284676224,0.24542337631900274,0.29552855111345017,0.3038041897164602,0.26455232265496414,0.2801409348286965,0.28178558342640503,0.28158537238297104,23.31894474310092,14.802121682766401
AES,0.6287739078203837,0.005157675678879592,12,2013-07-08, A12-C,0.17471321246215077,0.17952396321073516,0.1961882299645747,0,21.50416667,52.95833333,4.0625,320.375,2013,17.093240431138867,11.6480896423963,10.552703173328,58.333787266612795,63.9508412663666,66.8250514635646,24.572972302248303,24.4010690912371,22.6222453631073,0.17729408828349702,0.18714804629546475,0.20504713687788897,0.18139951629539178,0.19427380587902535,0.21951090603205362,0.18344224142539783,0.20165183618332033,0.2418410724698119,0.17711858783644296,0.1898297571522836,0.19839474273549024,0.20897838335951002,23.865428918864236,13.098011082287723
AES,0.5563881264792548,0.006455290806377378,5,2013-07-08, A5-C,0.14979817695302663,0.252880986913764,0.25411842233667126,0,21.50416667,52.95833333,4.0625,320.375,2013,16.239896948098203,17.8162778545966,14.8911260428653,62.309404110917605,56.3756767036222,67.1593474607257,21.450698940984267,25.8080454417812,17.949526496409,0.154083045640198,0.26391872075690925,0.2593270650071434,0.1576371474712839,0.2719365950112203,0.26310220219876423,0.15550649968989314,0.27590838368623233,0.2665017753207648,0.2013395819333953,0.22577627713475024,0.23089198156042282,0.23263888623229675,21.736090293058155,16.315766948520036
AES,0.5539580517345004,0.015895277047542424,6,2013-07-08, A6-C,NA,0.17720669890414742,0.2341880037864889,0,21.50416667,52.95833333,4.0625,320.375,2013,13.2307720961347,13.1983045778463,16.1351542440369,61.88395677312187,62.5642400679264,60.3850434535499,24.885271130743433,24.2374553542273,23.4798023024132,NA,0.18556971843217823,0.24534401999145372,NA,0.19384068233480717,0.25429977596035575,NA,0.2001394714830647,0.26155839078099025,0.17720669890414742,0.21545686921181598,0.22407022914758146,0.23084893113202748,24.20084292912798,14.188076972672635
AES,0.5355970197253757,0.025868967239605304,7,2013-07-08, A7-C,0.18225981773629857,0.21508395405790232,0.26932141922849273,0,21.50416667,52.95833333,4.0625,320.375,2013,12.325174660826967,15.3133261946953,16.3294452097936,62.336371726177106,60.7100102025676,61.403833781877,25.338453612995934,23.9766636027371,22.2667210083294,0.18141053849303024,0.21850710539030344,0.2945902320765062,0.17971198000649358,0.22191254313236858,0.312854079563571,0.1957319180399711,0.22473638465840706,0.33001498178346717,0.19867188589710044,0.23150262531994661,0.23815953423414438,0.25016109482728177,23.860612741354146,14.655982021771957
AES,0.5095118648476071,0.0115674988974526,2,2013-07-08, A2-C,0.15521828237543225,0.20001180291939447,0.23000473652740083,0,21.50416667,52.95833333,4.0625,320.375,2013,13.037486059510032,19.3836758273507,11.2229213618603,61.8702846045774,55.6573409259707,62.9225674014875,25.092229335912567,24.9589832466786,25.8545112366523,0.16221240876269385,0.20951326219662686,0.23663862319376244,0.16684275134053347,0.21657492924059935,0.23993364839919096,0.16298615804735475,0.22047437206535947,0.2432140615194513,0.17761504264741335,0.2027880980510277,0.20778377632677458,0.20889153054405518,25.30190793974782,14.548027749573677
AES,0.4362418254216512,0.008819201284304334,1,2013-07-08, A1-C,0.2269352758936669,0.23421755322209958,0.30530089399634575,0,21.50416667,52.95833333,4.0625,320.375,2013,13.596915430126899,14.5304209206635,15.0789597123051,57.41014089906983,54.141284529799,51.3194697798878,28.992943670803268,31.3282945495374,33.6015705078071,0.23672608365125392,0.24281669679273743,0.31210858873551695,0.2478391226815695,0.245148206967295,0.3154846873493723,0.24090527892398583,0.245148206967295,0.3177249368953333,0.23057641455788325,0.2638837897265028,0.2694906723327456,0.2679261409288714,31.307602909382588,14.4020986876985
AES,0.5443205502298143,0.008133183499106245,11,2013-07-08, A11-C,0.14871307890269475,0.15647983710391955,0.21938270668170226,0,21.50416667,52.95833333,4.0625,320.375,2013,18.925437259432,14.7678525740071,13.6907419134922,59.48575425013706,66.090493136756,63.4670154930122,21.588808490430996,19.1416542892369,22.8422425934955,0.16998552550349816,0.17211637626018117,0.2246481320851394,0.1908031194256667,0.18842622493576877,0.23132393929306858,0.20875147678260725,0.21504343955082522,0.24400408932809273,0.15259645800330715,0.18891667794960623,0.203517761218168,0.22259966855384172,21.190901791054465,15.7946772489771
AES,0.44770856036080253,0.060392588138290244,10,2013-07-08, A10-C,0.1489453056824535,0.19747613842201073,0.26016752022861855,0,21.50416667,52.95833333,4.0625,320.375,2013,16.7588176913764,11.2803361804534,10.9774528298485,58.85767382278813,65.9210082743388,63.446604217991,24.383508485835478,22.7986555452078,25.5759429521605,0.15492982125259158,0.20084691289889228,0.2619972635072102,0.16286190029011688,0.2021909970321521,0.2648517661422516,0.16483732227264236,0.20286222647234115,0.27174407844280074,0.17321072205223212,0.20592466588623135,0.20996822115484018,0.21314787572926142,24.252702327734593,13.0055355672261
AES,0.5292045308483971,0.03377269618440064,3,2013-07-08, A3-C,0.2359660865288834,0.2931385587810449,0.3032035565861582,0,21.50416667,52.95833333,4.0625,320.375,2013,16.468527476474602,14.9466843622718,12.9911532095528,61.93675629086386,60.620355343708,63.0796890878262,21.594716232661565,24.4329602940202,23.929157702621,0.24138352217403886,0.29463445946528843,0.30440482284676224,0.24542337631900274,0.29552855111345017,0.30440482284676224,0.24542337631900274,0.29552855111345017,0.3038041897164602,0.26455232265496414,0.2801409348286965,0.28178558342640503,0.28158537238297104,23.31894474310092,14.802121682766401
AES,0.6287739078203837,0.005157675678879592,12,2013-07-08, A12-C,0.17471321246215077,0.17952396321073516,0.1961882299645747,0,21.50416667,52.95833333,4.0625,320.375,2013,17.093240431138867,11.6480896423963,10.552703173328,58.333787266612795,63.9508412663666,66.8250514635646,24.572972302248303,24.4010690912371,22.6222453631073,0.17729408828349702,0.18714804629546475,0.20504713687788897,0.18139951629539178,0.19427380587902535,0.21951090603205362,0.18344224142539783,0.20165183618332033,0.2418410724698119,0.17711858783644296,0.1898297571522836,0.19839474273549024,0.20897838335951002,23.865428918864236,13.098011082287723
AES,0.5563881264792548,0.006455290806377378,5,2013-07-08, A5-C,0.14979817695302663,0.252880986913764,0.25411842233667126,0,21.50416667,52.95833333,4.0625,320.375,2013,16.239896948098203,17.8162778545966,14.8911260428653,62.309404110917605,56.3756767036222,67.1593474607257,21.450698940984267,25.8080454417812,17.949526496409,0.154083045640198,0.26391872075690925,0.2593270650071434,0.1576371474712839,0.2719365950112203,0.26310220219876423,0.15550649968989314,0.27590838368623233,0.2665017753207648,0.2013395819333953,0.22577627713475024,0.23089198156042282,0.23263888623229675,21.736090293058155,16.315766948520036
AES,0.5539580517345004,0.015895277047542424,6,2013-07-08, A6-C,NA,0.17720669890414742,0.2341880037864889,0,21.50416667,52.95833333,4.0625,320.375,2013,13.2307720961347,13.1983045778463,16.1351542440369,61.88395677312187,62.5642400679264,60.3850434535499,24.885271130743433,24.2374553542273,23.4798023024132,NA,0.18556971843217823,0.24534401999145372,NA,0.19384068233480717,0.25429977596035575,NA,0.2001394714830647,0.26155839078099025,0.17720669890414742,0.21545686921181598,0.22407022914758146,0.23084893113202748,24.20084292912798,14.188076972672635
AES,0.5355970197253757,0.025868967239605304,7,2013-07-08, A7-C,0.18225981773629857,0.21508395405790232,0.26932141922849273,0,21.50416667,52.95833333,4.0625,320.375,2013,12.325174660826967,15.3133261946953,16.3294452097936,62.336371726177106,60.7100102025676,61.403833781877,25.338453612995934,23.9766636027371,22.2667210083294,0.18141053849303024,0.21850710539030344,0.2945902320765062,0.17971198000649358,0.22191254313236858,0.312854079563571,0.1957319180399711,0.22473638465840706,0.33001498178346717,0.19867188589710044,0.23150262531994661,0.23815953423414438,0.25016109482728177,23.860612741354146,14.655982021771957
AES,0.4301273326079051,0.037304402987315174,2,2014-07-08, A2-C,0.12589095524889424,0.12636746863980564,0.1390361923854016,0,27.18333333,41,1.358333333,342.375,2014,13.037486059510032,19.3836758273507,11.2229213618603,61.8702846045774,55.6573409259707,62.9225674014875,25.092229335912567,24.9589832466786,25.8545112366523,0.1275002626402519,0.1374794502450722,0.15965158943259677,0.12990904740707201,0.1442564115012408,0.17121143921867155,0.12910682341271926,0.15266245603568623,0.18261291252784428,0.12612921194434995,0.14154376743930697,0.1484589660423281,0.15479406399208326,25.30190793974782,14.548027749573677
AES,0.49275336662928265,0.038503627461963,3,2014-07-08, A3-C,0.16573998243553806,0.2521721194117259,0.2680807725138702,0,27.18333333,41,1.358333333,342.375,2014,16.468527476474602,14.9466843622718,12.9911532095528,61.93675629086386,60.620355343708,63.0796890878262,21.594716232661565,24.4329602940202,23.929157702621,0.16500004993805478,0.2627698301724589,0.2781226538570429,0.16500004993805478,0.26828100566885715,0.2830897556227642,0.1635182523225598,0.2749766951273629,0.2886350800552714,0.20895605092363198,0.23529751132251886,0.23879027040989206,0.2423766758350647,23.31894474310092,14.802121682766401
AES,0.4793924291928609,0.023052887360036103,12,2014-07-08, A12-C,0.18293263960872747,0.16348947120255058,0.18124640281897614,0,27.18333333,41,1.358333333,342.375,2014,17.093240431138867,11.6480896423963,10.552703173328,58.333787266612795,63.9508412663666,66.8250514635646,24.572972302248303,24.4010690912371,22.6222453631073,0.1880132136311932,0.1658702359870912,0.1860401790445185,0.1798634381704401,0.16745084286267953,0.19005563765254874,0.18140001109710352,0.1702043171151453,0.1990438195341492,0.17321105540563903,0.17997454288760095,0.17912330622855613,0.1835493825821327,23.865428918864236,13.098011082287723
AES,0.48739814427163863,0.02140064364044796,5,2014-07-08, A5-C,0.12803809803627894,0.1209071063856482,0.1842720686620167,0,27.18333333,41,1.358333333,342.375,2014,16.239896948098203,17.8162778545966,14.8911260428653,62.309404110917605,56.3756767036222,67.1593474607257,21.450698940984267,25.8080454417812,17.949526496409,0.13023935276121243,0.1306192070852815,0.21179062164901,0.13243498721532396,0.1388546419643864,0.2221174452408579,0.13243498721532396,0.15441106180598113,0.23183310561035883,0.12447260221096357,0.15754972716516796,0.1644690248068561,0.17289305154388798,21.736090293058155,16.315766948520036
AES,0.4289076096481747,0.0543846325998047,6,2014-07-08, A6-C,NA,0.1339861809686046,0.14595048333308602,0,27.18333333,41,1.358333333,342.375,2014,13.2307720961347,13.1983045778463,16.1351542440369,61.88395677312187,62.5642400679264,60.3850434535499,24.885271130743433,24.2374553542273,23.4798023024132,NA,0.140112003916107,0.1620541300662955,NA,0.14417038864667087,0.18130684060121577,NA,0.1488794643500703,0.2059061506507281,0.1339861809686046,0.15108306699120125,0.16273861462394332,0.1773928075003992,24.20084292912798,14.188076972672635
AES,0.42831281820933026,0.011312033227023992,7,2014-07-08, A7-C,0.21642080067470698,0.2041282257337657,0.2744394917053044,0,27.18333333,41,1.358333333,342.375,2014,12.325174660826967,15.3133261946953,16.3294452097936,62.336371726177106,60.7100102025676,61.403833781877,25.338453612995934,23.9766636027371,22.2667210083294,0.22213461422993291,0.207028893948484,0.2903149203575233,0.22700490690507863,0.2087633075419592,0.2995497895075991,0.2278142038602421,0.2133664950214753,0.30797902191399423,0.21027451320423635,0.23982614284531342,0.2451060013182123,0.24971990693190388,23.860612741354146,14.655982021771957
AES,0.40093686514430577,0.057455155452339306,2,2014-07-08, A2-C,0.12589095524889424,0.12636746863980564,0.1390361923854016,0,27.18333333,41,1.358333333,342.375,2014,13.037486059510032,19.3836758273507,11.2229213618603,61.8702846045774,55.6573409259707,62.9225674014875,25.092229335912567,24.9589832466786,25.8545112366523,0.1275002626402519,0.1374794502450722,0.15965158943259677,0.12990904740707201,0.1442564115012408,0.17121143921867155,0.12910682341271926,0.15266245603568623,0.18261291252784428,0.12612921194434995,0.14154376743930697,0.1484589660423281,0.15479406399208326,25.30190793974782,14.548027749573677
AES,0.5278819302717844,0.03672635528292253,3,2014-07-08, A3-C,0.16573998243553806,0.2521721194117259,0.2680807725138702,0,27.18333333,41,1.358333333,342.375,2014,16.468527476474602,14.9466843622718,12.9911532095528,61.93675629086386,60.620355343708,63.0796890878262,21.594716232661565,24.4329602940202,23.929157702621,0.16500004993805478,0.2627698301724589,0.2781226538570429,0.16500004993805478,0.26828100566885715,0.2830897556227642,0.1635182523225598,0.2749766951273629,0.2886350800552714,0.20895605092363198,0.23529751132251886,0.23879027040989206,0.2423766758350647,23.31894474310092,14.802121682766401
AES,0.4793924291928609,0.023052887360036103,12,2014-07-08, A12-C,0.18293263960872747,0.16348947120255058,0.18124640281897614,0,27.18333333,41,1.358333333,342.375,2014,17.093240431138867,11.6480896423963,10.552703173328,58.333787266612795,63.9508412663666,66.8250514635646,24.572972302248303,24.4010690912371,22.6222453631073,0.1880132136311932,0.1658702359870912,0.1860401790445185,0.1798634381704401,0.16745084286267953,0.19005563765254874,0.18140001109710352,0.1702043171151453,0.1990438195341492,0.17321105540563903,0.17997454288760095,0.17912330622855613,0.1835493825821327,23.865428918864236,13.098011082287723
AES,0.48739814427163863,0.02140064364044796,5,2014-07-08, A5-C,0.12803809803627894,0.1209071063856482,0.1842720686620167,0,27.18333333,41,1.358333333,342.375,2014,16.239896948098203,17.8162778545966,14.8911260428653,62.309404110917605,56.3756767036222,67.1593474607257,21.450698940984267,25.8080454417812,17.949526496409,0.13023935276121243,0.1306192070852815,0.21179062164901,0.13243498721532396,0.1388546419643864,0.2221174452408579,0.13243498721532396,0.15441106180598113,0.23183310561035883,0.12447260221096357,0.15754972716516796,0.1644690248068561,0.17289305154388798,21.736090293058155,16.315766948520036
AES,0.4289076096481747,0.0543846325998047,6,2014-07-08, A6-C,NA,0.1339861809686046,0.14595048333308602,0,27.18333333,41,1.358333333,342.375,2014,13.2307720961347,13.1983045778463,16.1351542440369,61.88395677312187,62.5642400679264,60.3850434535499,24.885271130743433,24.2374553542273,23.4798023024132,NA,0.140112003916107,0.1620541300662955,NA,0.14417038864667087,0.18130684060121577,NA,0.1488794643500703,0.2059061506507281,0.1339861809686046,0.15108306699120125,0.16273861462394332,0.1773928075003992,24.20084292912798,14.188076972672635
AES,0.42831281820933026,0.011312033227023992,7,2014-07-08, A7-C,0.21642080067470698,0.2041282257337657,0.2744394917053044,0,27.18333333,41,1.358333333,342.375,2014,12.325174660826967,15.3133261946953,16.3294452097936,62.336371726177106,60.7100102025676,61.403833781877,25.338453612995934,23.9766636027371,22.2667210083294,0.22213461422993291,0.207028893948484,0.2903149203575233,0.22700490690507863,0.2087633075419592,0.2995497895075991,0.2278142038602421,0.2133664950214753,0.30797902191399423,0.21027451320423635,0.23982614284531342,0.2451060013182123,0.24971990693190388,23.860612741354146,14.655982021771957
J,0.5002006623480055,0.013938174415001444,5,2013-06-15,J5-C_hand,0.1573146091025498,0.24559110404238266,0.1883790657736186,0,16.44166667,61.18333333,1.045833333,355.3333333,2013,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.16058926237900578,0.24985521687242673,0.19532133714112712,0.16581809681165138,0.2544566524718155,0.19833624965211927,0.17083988296060132,0.25999014423693856,0.20038147748594923,0.20145285657246623,0.20192193879751988,0.20620366631186204,0.21040383489449638,33.0205645030356,8.423465297205318
J,0.4444870385858748,0.054883717938863284,2,2013-06-15,J2-C_hand,0.1650560168866246,0.19135878268871012,0.24672916455696692,0,16.44166667,61.18333333,1.045833333,355.3333333,2013,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.17082705395709602,0.20268928698921404,0.25329387692149946,0.17767979052295335,0.21389271628449222,0.25801714782699736,0.18504258325150835,0.22991095064617936,0.2633351473310086,0.17820739978766736,0.20893673928926984,0.21652988487814764,0.22609622707623211,30.821093461873346,9.538500526642304
J,0.5856494704882304,0.016003003315617822,4,2013-06-15,J4-C_hand,0.18865942655820048,0.2116311709212984,0.2663296247906456,0,16.44166667,61.18333333,1.045833333,355.3333333,2013,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.19537312417622626,0.22529364579985622,0.26857928168237827,0.19980429811669323,0.23968650580698098,0.2697866157008826,0.205936223732641,0.2584285473547201,0.2707402135625187,0.20014529873974946,0.22974868388615358,0.23642580654151893,0.24503499488329328,29.38304082471019,10.55488716209591
J,0.6477443973223368,0.0026253708704117645,1,2013-06-15,J1-C_hand,0.2141954197461272,0.277266501129559,0.20980924278374413,0,16.44166667,61.18333333,1.045833333,355.3333333,2013,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.22505979481782468,0.2812609059101828,0.214440828903771,0.23513518210311518,0.2840170651376583,0.21777322714946146,0.24396744977421247,0.2859773600890362,0.22152522286859788,0.2457309604378431,0.24025384321059284,0.24564182479674498,0.2504900109106155,26.670395417214678,10.411281330021739
J,0.658038768503401,0.007401039995575906,10,2013-06-15,J10-C_hand,0.13848632393972554,0.17056209512643997,0.18945232161858072,0,16.44166667,61.18333333,1.045833333,355.3333333,2013,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.14309881344538328,0.18565966963525063,0.20031118870984796,0.1473204440832206,0.19548557476115694,0.20872374287527845,0.1522884749022782,0.20892915676503085,0.216938766334569,0.15452420953308277,0.17635655726349395,0.18384325390655198,0.19271879933395936,26.76513305663812,8.312896989498617
J,0.6067854762077332,0.006771680493398531,8,2013-06-15,J8-C_hand,0.13126134432438258,0.14257662976369606,0.21822987693820867,0,16.44166667,61.18333333,1.045833333,355.3333333,2013,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.13357297876962732,0.14515641568599058,0.2192471600358632,0.13638605285918753,0.14691180547125826,0.22011023028007096,0.13900281078144416,0.14967242870991482,0.2215209467879905,0.13691898704403932,0.1659921848304937,0.16780269620350557,0.17006539542644983,29.555202282026013,9.260827525087
J,0.5427936646673415,0.015149261008556578,7,2013-06-15,J7-C_hand,0.17303207030235976,NA,0.26157677682022035,0,16.44166667,61.18333333,1.045833333,355.3333333,2013,8.802632888187203,8.34924083429139,8.40289502979278,61.098806824167035,54.6304010799518,50.8897242683757,30.0985602876458,37.0203580857568,40.7073807018315,0.17522874115615786,NA,0.2623367484091875,0.17791727135963242,NA,0.26296642598667025,0.180574039042438,NA,0.26408013034481564,0.17303207030235976,0.21878274478267268,0.22044184867315134,0.22232708469362683,35.9420996917447,8.518256250757124
J,0.5548586580488417,0.018485141914295455,11,2013-06-15,J11-C_hand,0.18276736764260945,NA,0.2727962038913682,0,16.44166667,61.18333333,1.045833333,355.3333333,2013,8.684512691650717,8.15956542308054,9.72119417715261,57.141449760873364,62.1627612308162,55.8693205438906,34.174037547475905,29.6776733461033,34.4094852789568,0.1863637966255387,NA,0.32535943127369626,0.19029299298055244,NA,0.3479798856836093,0.19550322820152727,NA,0.3595361097849296,0.18276736764260945,0.2558616139496175,0.26913643933208087,0.27751966899322844,32.753732057512,8.85509076396129
J,0.5031324161423577,0.017362835997555552,6,2013-06-15,J6-C_hand,0.26500004425757673,0.2956025434774958,0.3225927890786063,0,16.44166667,61.18333333,1.045833333,355.3333333,2013,13.766703388661,13.1151640493788,12.7210723029598,61.7557902351757,61.4361459463296,62.6601156339658,24.477506376163333,25.4486900042916,24.6188120630744,0.2756611022439135,0.301123570854633,0.3301997422273489,0.28338549115461076,0.3049363391138679,0.3358537703530407,0.2899852718927317,0.30783238345647074,0.34180666434133894,0.28030129386753627,0.3023281384419651,0.30805853354050644,0.3132081065635138,24.84833614784311,13.200979913666533
J,0.5500268075201247,0.012687298244862266,12,2013-06-15,J12-C_hand,0.1679356856060304,0.19374685673728917,0.3392252904091786,0,16.44166667,61.18333333,1.045833333,355.3333333,2013,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.17395940283059114,0.1994880902975112,0.3602511184350699,0.1790502215244396,0.20454976042660286,0.3699084014234621,0.18759458978480303,0.21210260360013286,0.3776971337538796,0.18084127117165977,0.24456620385439073,0.25116946112483485,0.25913144237960517,30.171698747957233,9.225754961240783
J,0.4468790524535709,0.05181089664067741,2,2015-06-18,J2-C_hand,0.18022449096124638,0.15817712714000412,0.23663305902152376,0,19.17083333,52.63333333,1.104166667,301.5,2015,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.18699483407673445,0.16042401159879674,0.24275859276368145,0.19351705474738312,0.16571277461857406,0.24793198919851134,0.20234796645897735,0.17220056159136057,0.25455301048656803,0.16920080905062523,0.1967258128130709,0.20238727285482283,0.20970051284563532,30.821093461873346,9.538500526642304
J,0.5264540049764845,0.007673393776620442,4,2015-06-18,J4-C_hand,0.21040828063848757,0.24054184142383994,0.2562206331247102,0,19.17083333,52.63333333,1.104166667,301.5,2015,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.22196110798083366,0.2520733493678843,0.2609776537412079,0.2295956826149029,0.26109461289227276,0.2637256584899538,0.23886610857556842,0.26837601173020353,0.2666646694626864,0.22547506103116377,0.24500403702997528,0.2514719846657098,0.25796892992281945,29.38304082471019,10.55488716209591
J,0.5360059671931796,0.006765664985185013,1,2015-06-18,J1-C_hand,0.1700064499749605,0.23095023723626465,0.28545914944135137,0,19.17083333,52.63333333,1.104166667,301.5,2015,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.18306379507448,0.23602587868789,0.30005837233653043,0.19443551394685343,0.24009342416423438,0.30889689574483176,0.21017800049693236,0.2438757978877852,0.31752715929949044,0.20047834360561256,0.23971601536630013,0.2478086112853065,0.2571936525614027,26.670395417214678,10.411281330021739
J,0.49700843956735397,0.004788976988281458,8,2015-06-18,J8-C_hand,0.132849715735941,0.1415319447519358,0.22347885902866232,0,19.17083333,52.63333333,1.104166667,301.5,2015,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.13378229944635772,0.1448835316628836,0.22748625087173113,0.1359215733601059,0.14824446021462795,0.23079370520596304,0.1392565139862566,0.15070448483792626,0.2351071367477276,0.1371908302439384,0.16871736066032414,0.1716532462602323,0.17502271185730348,29.555202282026013,9.260827525087
J,0.518898199001948,0.02750083158878831,12,2015-06-18,J12-C_hand,0.18864153303439635,0.19978691481616104,0.3337173872843253,0,19.17083333,52.63333333,1.104166667,301.5,2015,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.21289180406070557,0.20543360674561328,0.34998048906867413,0.2282495895519271,0.20997955796755585,0.35927007052678916,0.2493477482917978,0.2149484339622094,0.3675179983837305,0.1942142239252787,0.2561019666249977,0.2658330726820907,0.27727139354591257,30.171698747957233,9.225754961240783
J,0.4468790524535709,0.05181089664067741,2,2015-06-18,J2-C_hand,0.18022449096124638,0.15817712714000412,0.23663305902152376,0,19.17083333,52.63333333,1.104166667,301.5,2015,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.18699483407673445,0.16042401159879674,0.24275859276368145,0.19351705474738312,0.16571277461857406,0.24793198919851134,0.20234796645897735,0.17220056159136057,0.25455301048656803,0.16920080905062523,0.1967258128130709,0.20238727285482283,0.20970051284563532,30.821093461873346,9.538500526642304
J,0.5264540049764845,0.007673393776620442,4,2015-06-18,J4-C_hand,0.21040828063848757,0.24054184142383994,0.2562206331247102,0,19.17083333,52.63333333,1.104166667,301.5,2015,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.22196110798083366,0.2520733493678843,0.2609776537412079,0.2295956826149029,0.26109461289227276,0.2637256584899538,0.23886610857556842,0.26837601173020353,0.2666646694626864,0.22547506103116377,0.24500403702997528,0.2514719846657098,0.25796892992281945,29.38304082471019,10.55488716209591
J,0.5360059671931796,0.006765664985185013,1,2015-06-18,J1-C_hand,0.1700064499749605,0.23095023723626465,0.28545914944135137,0,19.17083333,52.63333333,1.104166667,301.5,2015,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.18306379507448,0.23602587868789,0.30005837233653043,0.19443551394685343,0.24009342416423438,0.30889689574483176,0.21017800049693236,0.2438757978877852,0.31752715929949044,0.20047834360561256,0.23971601536630013,0.2478086112853065,0.2571936525614027,26.670395417214678,10.411281330021739
J,0.49700843956735397,0.004788976988281458,8,2015-06-18,J8-C_hand,0.132849715735941,0.1415319447519358,0.22347885902866232,0,19.17083333,52.63333333,1.104166667,301.5,2015,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.13378229944635772,0.1448835316628836,0.22748625087173113,0.1359215733601059,0.14824446021462795,0.23079370520596304,0.1392565139862566,0.15070448483792626,0.2351071367477276,0.1371908302439384,0.16871736066032414,0.1716532462602323,0.17502271185730348,29.555202282026013,9.260827525087
J,0.518898199001948,0.02750083158878831,12,2015-06-18,J12-C_hand,0.18864153303439635,0.19978691481616104,0.3337173872843253,0,19.17083333,52.63333333,1.104166667,301.5,2015,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.21289180406070557,0.20543360674561328,0.34998048906867413,0.2282495895519271,0.20997955796755585,0.35927007052678916,0.2493477482917978,0.2149484339622094,0.3675179983837305,0.1942142239252787,0.2561019666249977,0.2658330726820907,0.27727139354591257,30.171698747957233,9.225754961240783
J,0.5448156992594401,0.01032081614106247,5,2013-06-29,J5-C_hand,0.15583706096582256,0.242511437707022,0.16956348169663432,0.076,22.4625,75.025,1.754166667,291.75,2013,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.14936593683100374,0.2412541395806037,0.17298776179792588,0.14938309998161003,0.24119460663925224,0.17385263824019973,0.14674703917895643,0.24098157636432738,0.17660702830702824,0.19917424933642228,0.18786927940317777,0.18814344828702068,0.18811188128343734,33.0205645030356,8.423465297205318
